Time;Temperature;Humidity
17:48:35;21,0;35,0
17:48:36;21,0;42,9
17:48:37;24,6;45,0
17:48:38;23,2;40,8
17:48:39;21,1;42,8
17:48:40;21,8;41,2
17:48:41;22,8;44,7
17:48:42;23,7;43,5
17:48:43;20,1;41,4
17:48:44;20,0;35,4
17:48:45;21,9;43,8
17:48:46;20,4;37,6
17:48:47;23,6;38,3
17:48:48;22,8;35,1
17:48:49;21,3;37,9
17:48:50;24,7;44,2
17:48:51;23,1;39,0
17:48:52;20,2;39,7
17:48:53;24,0;43,9
17:48:54;20,2;40,4
17:48:55;20,8;38,5
17:48:56;25,0;44,2
17:48:57;21,1;40,1
17:48:58;21,7;35,5
17:48:59;20,6;43,7
17:49:00;20,9;41,9
17:49:01;22,4;37,5
17:49:02;20,9;40,2
17:49:03;23,8;36,5
17:49:04;22,0;42,0
17:49:05;22,2;44,7
17:49:06;21,3;40,2
17:49:07;20,1;42,5
17:49:08;20,9;38,2
17:49:09;20,5;36,6
17:49:10;21,5;43,3
17:49:11;23,4;39,3
17:49:12;21,0;41,4
17:49:13;21,0;43,9
17:49:14;20,7;37,3
17:49:15;24,2;35,7
17:49:16;23,7;44,6
17:49:17;24,1;36,0
17:49:18;21,8;43,0
17:49:19;20,3;40,0
17:49:20;21,9;41,8
17:49:21;24,9;42,7
17:49:22;22,5;44,2
17:49:23;21,1;36,8
17:49:24;20,9;43,4
17:49:25;20,8;40,2
17:49:26;24,4;38,6
17:49:27;22,9;38,5
17:49:28;20,4;36,3
17:49:29;20,0;40,6
17:49:30;20,9;41,0
17:49:31;21,2;44,5
17:49:32;24,9;41,5
17:49:33;20,8;43,6
17:49:34;24,8;38,6
17:49:35;21,5;43,9
17:49:36;22,3;42,3
17:49:37;20,4;40,0
17:49:38;20,3;44,1
17:49:39;22,9;42,1
17:49:40;23,3;35,6
17:49:41;20,4;37,0
17:49:42;22,5;44,4
17:49:43;22,2;37,4
17:49:44;23,6;37,3
17:49:45;20,0;36,8
17:49:46;20,7;37,8
17:49:47;21,2;37,5
17:49:48;23,8;42,9
17:49:49;21,8;42,7
17:49:50;22,6;38,5
17:49:51;20,3;36,5
17:49:52;22,3;36,9
17:49:53;23,3;43,7
17:49:54;21,8;43,4
17:49:55;23,7;39,2
17:49:56;21,1;42,1
17:49:57;22,4;44,7
17:49:58;21,0;39,6
17:49:59;22,2;38,8
17:50:00;20,3;41,2
17:50:01;20,9;41,3
17:50:02;20,9;43,2
17:50:03;24,5;40,2
17:50:04;20,4;36,8
17:50:05;20,3;42,8
17:50:06;24,3;35,8
17:50:07;21,8;41,7
17:50:08;23,3;43,6
17:50:09;21,3;41,1
17:50:10;24,8;39,0
17:50:11;24,4;37,8
17:50:12;24,3;36,4
17:50:13;22,6;40,7
17:50:14;24,5;38,9
17:50:15;20,1;36,4
17:50:16;22,5;41,6
17:50:17;23,5;42,2
17:50:18;22,8;40,4
17:50:19;21,3;44,5
17:50:20;24,7;40,1
17:50:21;24,6;42,6
17:50:22;20,2;38,0
17:50:23;21,1;36,9
17:50:24;24,7;36,2
17:50:25;23,4;36,3
17:50:26;23,5;40,3
17:50:27;21,6;36,1
17:50:28;24,2;43,7
17:50:29;24,4;44,7
17:50:30;22,1;41,7
17:50:31;21,0;43,5
17:50:32;20,0;43,6
17:50:33;22,1;36,4
17:50:34;20,5;39,0
17:50:35;23,0;37,1
17:50:36;22,9;36,7
17:50:37;20,7;37,9
17:50:38;22,5;38,2
17:50:39;23,2;35,2
17:50:40;24,5;35,5
17:50:41;21,9;36,5
17:50:42;21,5;38,4
17:50:43;23,3;43,6
17:50:45;20,6;38,2
17:50:46;20,4;40,7
17:50:47;22,0;41,5
17:50:48;20,3;43,5
17:50:49;21,5;40,5
17:50:50;20,1;38,7
17:50:51;23,3;37,3
17:50:52;20,6;35,2
17:50:53;21,9;41,8
17:50:54;24,7;38,2
17:50:55;21,3;35,8
17:50:56;21,6;37,8
17:50:57;24,6;38,0
17:50:58;22,9;42,4
17:50:59;20,1;40,7
17:51:00;21,6;42,6
17:51:01;21,4;42,4
17:51:02;20,9;37,0
17:51:03;20,1;39,8
17:51:04;24,0;39,4
17:51:05;23,5;44,2
17:51:06;23,1;38,7
17:51:07;20,5;41,0
17:51:08;20,7;37,3
17:51:09;21,1;37,5
17:51:10;22,1;44,8
17:51:11;24,6;43,9
17:51:12;23,1;42,7
17:51:13;22,5;39,2
17:51:14;21,6;43,2
17:51:15;24,4;35,9
17:51:16;24,5;38,6
17:51:17;20,9;42,6
17:51:18;20,1;37,7
17:51:19;22,5;35,3
17:51:20;20,1;39,5
17:51:21;20,8;40,9
17:51:22;23,2;44,7
17:51:23;20,8;43,3
17:51:24;22,9;43,7
17:51:25;23,1;35,7
17:51:26;24,9;35,7
17:51:27;23,1;43,3
17:51:28;23,1;36,5
17:51:29;20,1;38,2
17:51:30;24,3;40,6
17:51:31;24,3;35,7
17:51:32;23,4;39,6
17:51:33;24,7;39,9
17:51:34;21,2;39,7
17:51:35;22,5;40,4
17:51:36;24,4;43,1
17:51:37;24,8;36,7
17:51:38;20,7;40,5
17:51:39;20,5;39,9
17:51:40;21,3;37,6
17:51:41;23,8;35,1
17:51:42;20,2;36,1
17:51:43;20,8;42,0
17:51:44;23,6;35,6
17:51:45;21,6;39,7
17:51:46;24,7;35,0
17:51:47;20,5;38,7
17:51:48;23,4;41,8
17:51:49;24,3;37,0
17:51:50;21,3;41,9
17:51:51;22,7;37,2
17:51:52;24,5;44,1
17:51:53;23,0;43,3
17:51:54;20,9;36,1
17:51:55;20,1;43,6
17:51:56;24,4;39,7
17:51:57;21,8;42,1
17:51:58;23,2;39,4
17:51:59;20,1;35,5
17:52:00;23,1;39,5
17:52:01;22,6;43,5
17:52:02;20,3;41,2
17:52:03;23,1;42,2
17:52:04;21,9;37,2
17:52:05;22,6;38,0
17:52:06;20,9;35,7
17:52:07;20,6;39,7
17:52:08;20,1;36,1
17:52:09;21,7;39,8
17:52:10;22,2;38,5
17:52:11;23,8;40,7
17:52:12;22,7;37,1
17:52:13;23,1;42,5
17:52:14;21,5;36,7
17:52:15;20,2;41,8
17:52:16;24,2;35,2
17:52:17;24,9;42,0
17:52:18;21,8;39,9
17:52:19;21,0;41,5
17:52:20;20,6;40,6
17:52:21;24,8;43,0
17:52:22;22,6;37,5
17:52:23;20,2;41,5
17:52:24;21,2;39,1
17:52:25;21,1;42,3
17:52:26;24,2;44,0
17:52:27;22,3;40,2
17:52:28;21,0;43,5
17:52:29;22,3;39,7
17:52:30;21,8;39,0
17:52:31;21,4;38,1
17:52:32;24,7;43,6
17:52:33;21,9;38,8
17:52:34;20,3;43,7
17:52:35;24,1;40,1
17:52:36;21,9;41,8
17:52:37;24,2;41,5
17:52:38;20,4;40,5
17:52:39;22,3;44,3
17:52:40;24,8;41,2
17:52:41;22,8;39,9
17:52:42;23,8;42,4
17:52:43;24,1;36,7
17:52:44;21,2;39,7
17:52:45;23,8;44,0
17:52:46;20,2;41,0
17:52:47;20,1;42,9
17:52:48;23,4;38,1
17:52:49;22,6;37,7
17:52:50;24,5;36,6
17:52:51;21,4;44,9
17:52:52;21,2;41,6
17:52:53;24,6;37,4
17:52:54;21,3;38,0
17:52:55;22,1;35,8
17:52:56;22,6;44,7
17:52:57;24,5;44,0
17:52:58;21,7;35,6
17:52:59;24,9;43,5
17:53:00;23,9;36,6
17:53:01;22,0;42,9
17:53:02;24,1;38,7
17:53:03;21,6;36,3
17:53:04;23,8;36,0
17:53:05;21,8;42,1
17:53:06;23,4;39,4
17:53:07;22,5;42,8
17:53:08;24,6;44,8
17:53:09;24,4;38,6
17:53:10;21,2;44,2
17:53:11;20,3;43,8
17:53:12;22,0;35,1
17:53:13;21,9;43,0
17:53:14;24,8;39,8
17:53:15;23,4;39,9
17:53:16;24,0;41,4
17:53:17;21,1;43,7
17:53:18;22,4;36,3
17:53:19;21,1;43,3
17:53:20;23,6;42,1
17:53:21;23,5;42,7
17:53:22;21,1;42,0
17:53:23;23,5;41,4
17:53:24;21,6;44,4
17:53:25;24,4;42,8
17:53:26;20,8;43,3
17:53:27;22,0;43,6
17:53:28;21,9;43,1
17:53:29;20,6;44,0
17:53:30;24,9;44,9
17:53:31;21,9;38,4
17:53:32;21,1;44,2
17:53:33;23,6;43,5
17:53:34;20,9;41,9
17:53:35;22,1;35,8
17:53:36;23,5;44,6
17:53:37;21,3;38,4
17:53:38;20,9;44,4
17:53:39;21,1;39,1
17:53:40;21,5;38,3
17:53:41;23,2;42,6
17:53:42;23,1;40,7
17:53:43;23,0;43,9
17:53:44;21,7;42,5
17:53:45;23,9;37,5
17:53:46;21,6;41,2
17:53:47;23,6;44,6
17:53:48;20,2;39,6
17:53:49;21,2;41,1
17:53:50;21,8;37,8
17:53:51;24,3;36,7
17:53:52;22,3;37,7
17:53:53;23,7;42,5
17:53:54;24,0;38,7
17:53:55;23,9;35,0
17:53:56;20,9;38,8
17:53:57;24,8;37,5
17:53:58;22,1;44,9
17:53:59;24,0;43,3
17:54:00;22,7;39,4
17:54:01;25,0;44,9
17:54:02;21,6;43,1
17:54:03;21,1;39,6
17:54:04;22,1;42,7
17:54:05;21,1;40,3
17:54:06;24,5;44,9
17:54:07;22,8;35,3
17:54:08;23,9;38,5
17:54:09;23,4;40,5
17:54:10;20,0;38,1
17:54:11;22,1;37,2
17:54:12;20,2;35,0
17:54:13;24,0;43,1
17:54:14;22,5;39,4
17:54:15;20,6;36,6
17:54:16;23,8;36,7
17:54:17;23,5;42,9
17:54:18;21,7;39,2
17:54:19;23,9;36,4
17:54:20;25,0;41,1
17:54:21;20,1;42,4
17:54:22;20,3;41,5
17:54:23;20,6;45,0
17:54:24;23,7;43,0
17:54:25;22,8;37,2
17:54:26;21,4;41,4
17:54:27;24,0;40,6
17:54:28;23,7;41,9
17:54:29;23,3;42,8
17:54:30;20,3;36,6
17:54:31;21,6;43,8
17:54:32;20,3;35,3
17:54:33;23,0;39,9
17:54:34;22,8;36,1
17:54:35;24,6;42,6
17:54:36;20,9;42,3
17:54:37;21,0;42,4
17:54:38;22,9;44,9
17:54:39;23,3;41,8
17:54:40;21,1;40,3
17:54:41;20,8;42,8
17:54:42;23,9;44,4
17:54:43;20,6;40,7
17:54:44;21,3;44,4
17:54:45;24,3;37,6
17:54:46;20,4;41,4
17:54:47;25,0;37,1
17:54:48;22,3;38,0
17:54:49;21,4;44,1
17:54:50;24,5;41,8
17:54:51;22,2;43,6
17:54:52;21,0;38,2
17:54:53;22,9;38,0
17:54:54;23,2;39,4
17:54:55;22,9;39,4
17:54:56;21,9;37,1
17:54:57;21,5;35,7
17:54:58;20,4;37,9
17:54:59;21,4;39,6
17:55:00;20,3;39,3
17:55:01;23,8;38,9
17:55:02;22,1;41,6
17:55:03;20,7;42,8
17:55:04;21,1;38,5
17:55:05;20,6;40,5
17:55:06;24,3;40,7
17:55:07;22,0;37,2
17:55:08;20,0;40,4
17:55:09;23,7;35,3
17:55:10;23,3;38,5
17:55:11;23,4;42,7
17:55:12;24,1;42,0
17:55:13;23,6;40,2
17:55:14;22,2;37,1
17:55:15;22,3;38,5
17:55:16;22,6;42,8
17:55:17;20,9;40,7
17:55:18;21,7;40,1
17:55:19;20,1;35,5
17:55:20;22,1;41,1
17:55:21;24,3;36,6
17:55:22;20,8;44,7
17:55:23;22,1;40,8
17:55:24;23,7;41,9
17:55:25;23,4;44,0
17:55:26;21,5;42,9
17:55:27;23,4;41,5
17:55:28;20,1;40,4
17:55:29;23,9;37,8
17:55:30;20,7;36,6
17:55:31;23,0;44,0
17:55:32;24,7;35,7
17:55:33;21,8;40,2
17:55:34;24,9;43,0
17:55:35;20,0;44,8
17:55:36;21,8;44,1
17:55:37;20,0;37,3
17:55:38;24,0;42,3
17:55:39;24,9;37,0
17:55:40;21,5;44,0
17:55:41;20,5;42,2
17:55:42;21,6;43,1
17:55:43;21,4;43,0
17:55:44;23,9;37,4
17:55:45;24,0;36,1
17:55:46;23,7;35,8
17:55:47;22,7;35,9
17:55:48;21,0;43,7
17:55:49;21,9;38,0
17:55:50;22,6;37,8
17:55:51;20,4;35,4
17:55:52;20,9;41,0
17:55:53;20,3;45,0
17:55:54;21,6;35,0
17:55:55;20,9;37,6
17:55:56;23,3;37,6
17:55:57;23,1;44,6
17:55:58;20,2;39,3
17:55:59;23,6;40,7
17:56:00;24,4;38,7
17:56:01;24,3;39,1
17:56:02;23,9;43,3
17:56:03;22,7;41,6
17:56:04;22,4;44,4
17:56:05;21,0;44,9
17:56:06;23,4;41,9
17:56:07;22,0;43,0
17:56:08;22,3;39,2
17:56:09;24,9;35,7
17:56:10;23,1;38,4
17:56:11;20,6;44,7
17:56:12;23,7;37,6
17:56:13;22,2;38,0
17:56:14;22,2;40,8
17:56:15;24,4;40,5
17:56:16;23,6;40,8
17:56:17;23,8;44,0
17:56:18;21,3;41,8
17:56:19;21,8;36,9
17:56:20;23,8;36,9
17:56:21;20,3;44,2
17:56:22;24,0;43,6
17:56:23;23,7;39,7
17:56:24;22,5;38,7
17:56:25;23,0;38,7
17:56:26;22,3;39,5
17:56:27;23,5;41,2
17:56:28;21,0;43,6
17:56:29;21,3;40,1
17:56:30;20,9;39,3
17:56:31;20,3;39,7
17:56:32;22,1;40,9
17:56:33;21,9;41,8
17:56:34;21,4;44,7
17:56:35;21,6;40,4
17:56:36;23,3;35,2
17:56:38;20,1;44,2
17:56:39;21,7;39,0
17:56:39;23,9;40,8
17:56:40;24,2;40,0
17:56:42;24,2;44,6
17:56:42;23,6;43,9
17:56:44;20,3;37,8
17:56:45;20,0;40,2
17:56:46;21,4;38,0
17:56:47;21,0;38,8
17:56:48;20,4;37,5
17:56:49;24,2;37,3
17:56:50;21,5;41,8
17:56:51;24,9;43,5
17:56:52;22,2;39,4
17:56:53;21,8;40,8
17:56:54;21,4;40,0
17:56:55;21,4;35,2
17:56:56;21,5;40,6
17:56:57;23,3;36,2
17:56:58;20,3;39,2
17:56:59;21,0;37,3
17:57:00;21,6;42,2
17:57:01;20,2;42,5
17:57:02;23,7;44,2
17:57:03;22,1;36,6
17:57:04;23,0;41,2
17:57:05;24,6;42,6
17:57:06;21,1;44,5
17:57:07;20,7;42,6
17:57:08;24,6;40,8
17:57:09;21,8;38,4
17:57:10;21,6;44,1
17:57:11;22,2;44,3
17:57:12;21,3;37,5
17:57:13;23,4;39,0
17:57:14;24,0;38,4
17:57:15;22,4;41,7
17:57:16;20,9;39,1
17:57:17;23,5;35,7
17:57:18;22,7;40,8
17:57:19;21,1;42,4
17:57:20;22,9;43,8
17:57:21;22,7;43,7
17:57:22;20,7;38,2
17:57:23;22,5;40,3
17:57:24;20,3;44,6
17:57:25;23,4;37,8
17:57:26;21,2;39,3
17:57:27;24,3;36,4
17:57:28;23,2;40,5
17:57:29;22,6;39,8
17:57:30;23,6;36,1
17:57:31;23,1;35,4
17:57:32;24,0;41,7
17:57:33;23,5;41,4
17:57:34;24,6;38,0
17:57:35;24,5;40,7
17:57:36;20,6;35,1
17:57:37;23,0;39,6
17:57:38;22,9;37,2
17:57:39;21,3;40,4
17:57:40;23,6;36,7
17:57:41;23,2;41,4
17:57:42;23,2;39,7
17:57:43;24,9;41,6
17:57:44;20,9;35,7
17:57:45;23,8;36,4
17:57:46;21,3;38,8
17:57:47;24,1;43,2
17:57:48;24,6;43,2
17:57:49;25,0;43,5
17:57:50;23,2;43,5
17:57:51;23,7;38,7
17:57:52;24,9;35,6
17:57:53;23,8;43,6
17:57:54;22,2;44,1
17:57:55;21,7;42,4
17:57:56;21,9;41,4
17:57:57;20,7;37,1
17:57:58;22,8;39,2
17:57:59;20,9;42,8
17:58:00;23,6;44,8
17:58:01;24,9;40,5
17:58:02;22,8;42,7
17:58:03;25,0;40,9
17:58:04;22,1;36,8
17:58:05;24,0;35,3
17:58:06;20,9;40,6
17:58:07;24,7;35,7
17:58:08;20,5;42,5
17:58:09;22,0;40,8
17:58:10;22,7;41,9
17:58:11;24,3;42,5
17:58:12;20,7;41,8
17:58:13;22,1;39,2
17:58:14;23,3;35,5
17:58:15;22,3;39,0
17:58:16;21,5;40,9
17:58:17;20,5;37,4
17:58:18;24,7;43,3
17:58:19;23,2;39,8
17:58:20;20,8;38,4
17:58:21;22,8;35,9
17:58:22;22,5;38,2
17:58:23;23,4;36,4
17:58:24;24,0;40,4
17:58:25;22,2;38,4
17:58:26;22,0;38,1
17:58:27;24,7;39,5
17:58:28;20,1;43,1
17:58:29;21,6;38,8
17:58:30;24,2;39,6
17:58:31;20,5;43,3
17:58:32;23,8;41,6
17:58:33;22,9;41,4
17:58:34;21,9;35,9
17:58:35;22,3;43,7
17:58:36;24,7;37,3
17:58:37;21,0;42,9
17:58:38;23,6;40,0
17:58:39;23,5;41,5
17:58:40;24,3;43,9
17:58:41;20,8;44,8
17:58:42;24,8;35,7
17:58:43;20,2;44,4
17:58:44;20,9;42,7
17:58:45;23,9;39,2
17:58:46;24,8;41,9
17:58:47;24,4;35,6
17:58:48;21,0;42,0
17:58:49;20,9;42,3
17:58:50;21,6;39,4
17:58:51;20,8;35,2
17:58:52;22,0;43,4
17:58:53;21,4;36,7
17:58:54;22,6;37,4
17:58:55;20,7;44,9
17:58:56;22,0;35,4
17:58:57;22,2;35,3
17:58:58;22,4;39,8
17:58:59;21,5;37,9
17:59:00;20,7;41,8
17:59:01;21,1;40,4
17:59:02;24,4;36,7
17:59:03;23,3;41,2
17:59:04;23,8;38,7
17:59:05;24,4;39,2
17:59:06;21,6;35,2
17:59:07;20,8;44,0
17:59:08;23,0;37,3
17:59:09;20,7;39,4
17:59:10;24,8;43,7
17:59:11;20,5;40,6
17:59:12;20,3;37,1
17:59:13;22,6;37,7
17:59:14;21,9;41,0
17:59:15;20,1;35,5
17:59:16;20,5;43,0
17:59:17;23,9;39,9
17:59:18;21,9;43,9
17:59:19;21,9;35,9
17:59:20;24,2;38,3
17:59:21;24,7;40,9
17:59:22;20,5;42,8
17:59:23;24,2;36,2
17:59:24;22,0;35,8
17:59:25;24,9;36,1
17:59:26;24,8;42,7
17:59:27;21,2;40,8
17:59:28;21,9;36,2
17:59:29;20,0;44,5
17:59:30;21,5;43,3
17:59:31;24,9;44,5
17:59:32;22,0;39,5
17:59:33;22,6;41,7
17:59:34;21,9;44,1
17:59:35;22,0;41,0
17:59:36;21,5;44,1
17:59:37;21,5;37,2
17:59:38;20,1;39,4
17:59:39;23,7;42,2
17:59:40;24,8;42,8
17:59:41;24,6;43,8
17:59:42;20,6;40,8
17:59:43;20,1;38,1
17:59:44;23,0;41,2
17:59:45;21,4;40,6
17:59:46;24,4;40,1
17:59:47;20,8;41,3
17:59:48;22,3;39,3
17:59:49;23,5;43,2
17:59:50;24,5;42,9
17:59:51;23,2;43,9
17:59:52;23,9;42,8
17:59:53;24,2;44,9
17:59:54;20,1;43,3
17:59:55;23,2;41,5
17:59:56;24,7;37,3
17:59:57;22,9;43,6
17:59:58;22,2;40,2
17:59:59;22,1;37,5
18:00:00;24,4;35,7
18:00:01;21,8;42,6
18:00:02;23,2;42,5
18:00:03;24,3;39,1
18:00:04;20,4;40,3
18:00:05;22,9;35,5
18:00:06;20,2;39,3
18:00:07;22,8;38,0
18:00:08;21,7;43,1
18:00:09;24,7;42,9
18:00:10;21,4;38,8
18:00:11;20,2;44,2
18:00:12;20,7;40,4
18:00:13;20,6;35,8
18:00:14;23,2;43,9
18:00:15;22,3;42,9
18:00:16;23,6;42,0
18:00:17;21,5;40,9
18:00:18;24,7;44,0
18:00:19;24,6;35,1
18:00:20;24,9;44,7
18:00:21;22,7;40,6
18:00:22;23,8;41,9
18:00:23;22,5;44,2
18:00:24;23,2;37,4
18:00:25;21,0;39,3
18:00:26;23,4;35,3
18:00:27;21,8;37,2
18:00:28;20,7;40,9
18:00:29;21,4;36,3
18:00:30;23,5;37,3
18:00:31;21,8;41,9
18:00:32;22,0;41,7
18:00:33;22,0;37,0
18:00:34;21,6;35,2
18:00:35;23,5;39,5
18:00:36;24,4;44,9
18:00:37;24,7;38,2
18:00:38;21,6;44,6
18:00:39;20,7;38,0
18:00:40;24,7;40,2
18:00:41;22,1;36,8
18:00:42;20,7;35,3
18:00:43;21,1;42,1
18:00:44;23,6;43,6
18:00:45;24,1;37,0
18:00:46;24,7;44,9
18:00:47;23,1;38,0
18:00:48;23,7;43,2
18:00:49;23,1;38,3
18:00:50;20,2;41,3
18:00:51;21,6;35,5
18:00:52;22,4;39,6
18:00:53;24,9;36,5
18:00:54;21,6;40,8
18:00:55;21,9;37,5
18:00:56;22,5;37,7
18:00:57;21,8;41,7
18:00:58;23,8;44,4
18:00:59;22,7;38,9
18:01:00;24,0;43,9
18:01:01;23,0;39,4
18:01:02;23,7;35,4
18:01:03;21,3;35,1
18:01:04;21,0;43,6
18:01:05;21,6;39,0
18:01:06;23,5;44,7
18:01:07;22,4;37,7
18:01:08;21,0;37,0
18:01:09;21,1;38,8
18:01:10;23,8;42,7
18:01:11;24,0;43,3
18:01:12;20,5;43,4
18:01:13;20,1;36,0
18:01:14;24,6;35,2
18:01:15;23,7;41,7
18:01:16;21,1;36,3
18:01:17;22,8;42,6
18:01:18;20,8;38,2
18:01:19;24,6;38,8
18:01:20;22,1;44,5
18:01:21;24,8;43,8
18:01:22;23,9;40,4
18:01:23;20,6;41,1
18:01:24;20,7;44,7
18:01:25;22,3;38,2
18:01:26;22,7;41,3
18:01:27;23,7;44,5
18:01:28;24,8;44,4
18:01:29;23,0;44,1
18:01:30;24,3;36,4
18:01:31;21,4;42,3
18:01:32;21,3;37,8
18:01:33;22,2;41,7
18:01:34;23,7;36,0
18:01:35;24,2;36,2
18:01:36;22,0;41,6
18:01:37;23,8;43,4
18:01:38;23,7;44,4
18:01:39;23,1;44,8
18:01:40;21,0;40,2
18:01:41;21,4;38,0
18:01:42;23,6;41,6
18:01:43;20,5;44,3
18:01:44;23,0;40,8
18:01:45;21,7;43,5
18:01:46;21,1;39,3
18:01:47;23,4;42,3
18:01:48;21,2;41,3
18:01:49;21,0;40,9
18:01:50;24,3;38,8
18:01:51;21,1;39,6
18:01:52;21,8;41,7
18:01:53;24,2;39,3
18:01:54;24,6;38,3
18:01:55;21,0;36,2
18:01:56;24,1;43,9
18:01:57;23,1;44,8
18:01:58;24,4;43,8
18:01:59;23,5;44,5
18:02:00;24,7;41,5
18:02:01;23,0;39,6
18:02:02;21,7;44,9
18:02:03;20,5;42,6
18:02:04;24,4;43,4
18:02:05;23,0;39,7
18:02:06;21,9;37,9
18:02:08;21,5;36,6
18:02:08;22,9;38,7
18:02:10;22,4;41,4
18:02:11;21,0;44,4
18:02:12;22,9;44,0
18:02:13;20,5;44,3
18:02:14;20,0;41,3
18:02:15;21,5;37,4
18:02:16;21,7;44,2
18:02:17;20,7;41,6
18:02:18;20,9;40,6
18:02:19;22,8;38,7
18:02:20;21,6;44,9
18:02:21;22,2;44,6
18:02:22;20,3;42,1
18:02:23;23,1;39,9
18:02:24;24,8;39,6
18:02:25;23,1;35,6
18:02:26;20,1;40,0
18:02:27;21,3;42,6
18:02:28;20,4;40,7
18:02:29;20,6;37,0
18:02:30;24,4;41,2
18:02:31;23,8;42,1
18:02:32;21,0;40,7
18:02:33;21,3;42,2
18:02:34;23,2;37,7
18:02:35;23,4;38,4
18:02:36;23,1;36,1
18:02:37;22,8;43,3
18:02:38;24,7;38,5
18:02:39;23,0;42,2
18:02:40;23,1;38,2
18:02:41;24,6;37,1
18:02:42;23,5;44,5
18:02:43;24,3;36,7
18:02:44;24,3;35,4
18:02:45;23,7;38,3
18:02:46;22,7;40,0
18:02:47;24,4;43,1
18:02:48;23,9;35,8
18:02:49;22,2;38,7
18:02:50;23,8;40,3
18:02:51;21,2;40,2
18:02:52;23,7;35,7
18:02:53;21,5;40,8
18:02:54;20,8;38,2
18:02:55;24,5;40,1
18:02:56;23,1;42,7
18:02:57;20,3;38,4
18:02:58;20,0;37,6
18:02:59;23,9;44,7
18:03:00;23,9;43,5
18:03:01;23,2;40,1
18:03:02;24,2;39,5
18:03:03;22,1;43,1
18:03:04;20,1;43,6
18:03:05;23,2;39,9
18:03:06;24,0;39,6
18:03:07;23,7;40,3
18:03:08;22,4;38,2
18:03:09;20,1;40,8
18:03:10;20,2;45,0
18:03:11;22,9;35,5
18:03:12;23,3;43,5
18:03:13;24,5;39,7
18:03:14;24,7;44,7
18:03:15;23,7;36,9
18:03:16;20,4;44,6
18:03:17;22,8;43,8
18:03:18;22,3;44,1
18:03:19;21,5;40,3
18:03:20;21,6;35,1
18:03:21;22,5;39,8
18:03:22;24,0;43,5
18:03:23;20,0;36,2
18:03:24;20,1;42,9
18:03:25;22,8;36,5
18:03:26;21,0;40,8
18:03:27;21,8;43,0
18:03:28;20,6;38,1
18:03:29;22,9;40,5
18:03:30;20,5;40,4
18:03:31;23,2;36,5
18:03:32;20,9;39,7
18:03:33;21,5;39,0
18:03:34;21,8;40,8
18:03:35;21,9;39,1
18:03:36;22,5;35,5
18:03:37;20,3;38,6
18:03:38;23,4;41,1
18:03:39;22,0;44,6
18:03:40;22,5;35,7
18:03:41;23,5;36,5
18:03:42;22,0;36,9
18:03:43;21,6;38,1
18:03:44;20,5;37,7
18:03:45;23,8;37,8
18:03:46;22,1;39,8
18:03:47;20,1;36,8
18:03:48;20,4;41,5
18:03:49;22,8;41,5
18:03:50;22,8;35,0
18:03:51;21,3;38,1
18:03:52;20,3;36,2
18:03:53;22,4;40,2
18:03:54;22,0;41,5
18:03:55;24,7;41,9
18:03:56;24,2;44,9
18:03:57;20,6;38,3
18:03:58;25,0;41,7
18:03:59;21,3;41,3
18:04:00;23,1;39,3
18:04:01;24,3;39,2
18:04:02;22,7;39,0
18:04:03;21,2;43,7
18:04:04;22,7;40,5
18:04:05;24,0;39,4
18:04:06;21,1;36,2
18:04:07;20,8;43,7
18:04:08;24,9;43,1
18:04:09;23,4;41,5
18:04:10;20,9;40,3
18:04:11;24,9;35,0
18:04:12;24,2;37,9
18:04:13;24,6;41,1
18:04:14;20,3;40,4
18:04:15;23,4;44,3
18:04:16;21,0;39,9
18:04:17;21,2;40,0
18:04:18;22,0;42,0
18:04:19;23,1;44,0
18:04:20;24,4;36,3
18:04:21;24,7;37,8
18:04:22;21,9;35,2
18:04:23;24,1;37,3
18:04:24;21,8;36,4
18:04:25;23,8;39,0
18:04:26;20,6;40,5
18:04:27;23,2;35,4
18:04:28;22,2;42,8
18:04:29;22,1;40,2
18:04:30;20,0;38,0
18:04:31;22,8;37,5
18:04:32;24,2;37,5
18:04:33;24,8;41,4
18:04:34;22,4;43,1
18:04:35;20,9;43,3
18:04:36;20,4;40,3
18:04:37;24,8;37,4
18:04:38;24,3;43,0
18:04:39;24,8;40,5
18:04:40;23,0;41,7
18:04:41;21,5;38,3
18:04:42;24,3;43,5
18:04:43;21,6;36,7
18:04:44;22,7;35,1
18:04:45;21,8;41,1
18:04:46;20,9;39,0
18:04:47;22,5;41,3
18:04:48;22,2;42,2
18:04:49;23,5;40,1
18:04:50;22,5;36,6
18:04:51;22,8;39,4
18:04:52;23,0;41,9
18:04:53;21,0;35,2
18:04:54;21,6;41,4
18:04:55;22,8;38,6
18:04:56;22,5;38,2
18:04:57;23,9;44,8
18:04:58;22,9;41,3
18:04:59;22,7;36,9
18:05:00;24,7;42,7
18:05:01;23,9;37,9
18:05:02;20,3;38,1
18:05:03;20,9;41,7
18:05:04;23,2;44,3
18:05:05;21,0;43,6
18:05:06;23,4;37,8
18:05:07;20,8;37,0
18:05:08;20,1;36,6
18:05:09;24,5;38,4
18:05:10;21,4;44,9
18:05:11;24,0;35,6
18:05:12;22,3;35,1
18:05:13;22,2;39,6
18:05:14;21,3;35,2
18:05:15;24,2;39,7
18:05:16;20,7;41,0
